track_id,track_name,artist_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_seg,genre,positividad
5FiAm0mbmveGUqQqgNOSaB,Curtite,Ciro y los Persas,30,0.597,0.786,11,-6.304,1,0.0306,0.382,0.027,0.11,0.743,150.026,260.687,0,0.0
323p85SD0EG7KHje1KGU5v,Héroes de Malvinas,Ciro y los Persas,31,0.462,0.598,4,-7.618,1,0.068,0.102,0.0,0.122,0.801,131.991,266.586,0,0.0
2aOOoTs1LJKSIkw7d7w268,La Flor en la Piedra,Ciro y los Persas,29,0.699,0.816,0,-5.423,1,0.0323,0.0442,6.72e-06,0.0895,0.665,121.029,244.25,0,0.0
29EBdUcaDwgJe6auUnmcCf,Fácil,Ciro y los Persas,27,0.607,0.821,4,-6.519,0,0.0306,0.00568,2.52e-05,0.0738,0.813,130.938,251.948,0,0.19380394323707745
2fbTue2FISQVKfeqxjlGVP,Mi Sol,Ciro y los Persas,24,0.477,0.93,0,-6.312,1,0.0391,0.00291,0.301,0.106,0.531,147.945,240.321,0,0.22655531805853424
0Itk6v2cvW8DulgbCEsryE,Tal Vez,Ciro y los Persas,34,0.628,0.513,9,-7.316,1,0.0269,0.312,0.194,0.114,0.254,108.031,318.802,0,0.0
6lAY8uMWil2z2WIcUFe9lD,Larga Vida al Rock,Ciro y los Persas,23,0.554,0.878,4,-6.564,1,0.038,0.00636,0.000949,0.192,0.958,154.969,253.064,0,0.28055675885369336
7omc6Ocnzf15amA904VsaO,Tango del Diablo,Ciro y los Persas,27,0.66,0.406,9,-9.836,1,0.1,0.895,0.000211,0.0983,0.524,112.434,247.822,0,0.0
3Awr8U97Q3vVR3vWdQv8Ts,Antes y Después,Ciro y los Persas,60,0.445,0.781,9,-6.614,1,0.0499,0.0114,5.31e-06,0.109,0.261,149.882,302.788,0,0.23934153002221403
2RMHdxdnr2R7DqFA7Rr3FI,Servidor,Ciro y los Persas,37,0.543,0.873,5,-5.371,1,0.0479,0.0324,1.65e-05,0.0896,0.717,91.968,282.307,0,0.24756273677992835
0yCKreevOzN7ekcw7e4PuS,Insisto,Ciro y los Persas,55,0.621,0.754,9,-5.768,1,0.0273,0.0514,8.2e-05,0.0807,0.661,123.994,277.318,0,0.20630157187830708
6a6OLlMC5WYUDjzTxBHlCX,Espejo,Ciro y los Persas,24,0.424,0.633,11,-8.569,1,0.0327,0.0831,0.0094,0.121,0.38,183.841,279.518,0,0.0
4GE2NZkv5tU6BLR4c2iDu4,Banda de Garage,Ciro y los Persas,33,0.58,0.855,4,-4.98,1,0.0395,0.000417,2.14e-05,0.0718,0.868,127.939,254.161,0,0.0
6Ew4raE2TqVLWjWspybOFt,Vas a Bailar,Ciro y los Persas,58,0.674,0.694,7,-6.522,1,0.0268,0.237,1.24e-05,0.108,0.559,113.943,300.182,0,0.21208269700114857
2OjPDLkgpymAcw9Zu3oaHm,Rockabilly para Siempre,Ciro y los Persas,23,0.684,0.928,1,-5.72,0,0.0435,0.0604,4.64e-06,0.348,0.793,111.983,296.133,0,0.0
78vKCsze9BCz118p2r9pTs,Blues de la Ventana,Ciro y los Persas,25,0.442,0.523,0,-6.945,1,0.0379,0.548,4.06e-06,0.0668,0.192,159.259,298.495,0,0.0
3rqIIvNjoz4vCRSiDB5jLB,Chucuchu,Ciro y los Persas,25,0.749,0.894,0,-5.24,1,0.0282,0.0164,0.000247,0.111,0.933,126.043,253.033,0,0.0
1o73yG8GZqBdQP9mIrkqVP,Paso a Paso,Ciro y los Persas,23,0.814,0.756,5,-5.842,1,0.0357,0.03,0.000714,0.263,0.948,141.023,314.257,0,0.3164645517031605
10GRdEioru33bqcEMegQTZ,Ruidos,Ciro y los Persas,23,0.591,0.456,9,-8.726,0,0.0329,0.438,0.000274,0.322,0.203,76.015,387.188,0,0.0
2cP6KdaVJryx5coCiZPyHz,Noche de Hoy,Ciro y los Persas,35,0.616,0.722,9,-5.233,1,0.0321,0.138,0.006,0.255,0.783,105.853,280.28,0,0.31537445941229586
0TIsqmGXJEpzEDs1HoC04e,Malambo para Luca,Ciro y los Persas,20,0.596,0.786,7,-6.613,1,0.0469,0.0312,0.0418,0.0585,0.795,157.563,245.495,0,0.2502648497988014
4WCUbZ3dqr4O6FG7HNtvUl,Blues del Gato Sarnoso,Ciro y los Persas,20,0.709,0.832,5,-7.286,1,0.0379,0.135,0.000134,0.285,0.425,130.016,278.169,0,0.3078178233088536
7n2DtEKGDEFBkdGCiDlBoN,Trapos,Ciro y los Persas,19,0.543,0.611,4,-11.621,0,0.101,0.127,0.0,0.348,0.74,110.68,173.883,0,0.0
4WeSa00We9B8UQRniqhoy8,Ando Ganas (Llora Llora) (Sinfónico),Ciro y los Persas,32,0.535,0.58,0,-7.854,1,0.0266,0.286,2.92e-06,0.104,0.454,132.968,330.261,0,0.2588605298829428
5mdslcMMZJ85qapl4JTZ1F,Pacífico (Sinfónico),Ciro y los Persas,23,0.361,0.652,9,-6.005,1,0.0348,0.446,0.0122,0.0926,0.139,144.887,320.371,0,0.20064437785879163
4VMAaQZXzSjHa4MmZL5opd,Perros de la Calle,Ciro y los Persas,29,0.674,0.785,9,-6.006,1,0.0487,0.505,0.0,0.306,0.691,103.932,194.642,0,0.0
3kXkAAQhcD2zrEO2HHV27K,El Farolito,Ciro y los Persas,22,0.809,0.539,0,-7.272,0,0.0358,0.259,2.82e-06,0.108,0.707,104.965,302.731,0,0.1694524947811811
6GaKZiK66gIODHmCyLDF7y,Moby Dick (Juntos),Ciro y los Persas,16,0.594,0.709,2,-9.735,1,0.0481,0.192,1.56e-05,0.0776,0.708,173.944,301.091,0,0.0
3PDKHBB69RQ27SwWgXwU1f,Juira! Remix,Ciro y los Persas,11,0.72,0.843,2,-7.487,1,0.0425,0.00153,0.676,0.299,0.479,114.992,275.478,0,0.1307000650345126
0m8HCWsLgjrq1uQTnGCQ0I,Toaster (Give Me Back My),Ciro y los Persas,16,0.839,0.804,9,-5.351,0,0.0834,0.167,0.0,0.0621,0.89,119.083,241.915,0,0.2830198591271328
2EYZByIbLXZVAfsJW8et8n,Similar,Ciro y los Persas,11,0.496,0.881,9,-4.624,1,0.0431,0.00336,0.0,0.064,0.562,154.968,198.741,0,0.0
4lBQKUgyZEfdv6HlLDozaw,Generacion X,Frescolate,3,0.825,0.596,9,-7.769,0,0.171,0.0427,1.18e-05,0.165,0.727,94.09,176.248,1,0.20204177098216836
0S5E1fzUFg5u7lnOLbol2K,Buscando la manera,Frescolate,1,0.639,0.447,7,-13.879,1,0.147,0.543,0.0,0.123,0.945,91.323,172.25,1,0.15519100973333835
6asdqyLDdpUMDSebFVWe2b,The Only One,Frescolate,1,0.506,0.948,2,-1.074,1,0.342,0.22,0.0,0.125,0.734,73.306,199.001,1,0.20204177098216836
1j3rkeglbZyyMTKg4JEITE,De mi,Frescolate,9,0.941,0.88,7,-3.139,1,0.158,0.136,0.0,0.0941,0.791,98.004,201.237,1,0.19680093131520648
2cheMfX2qwF9K5eHwcpEeu,Argentina,Frescolate,5,0.741,0.844,8,-2.268,0,0.287,0.209,0.0,0.149,0.636,178.074,143.047,1,0.20204177098216836
2t2y90lphgzjTIkqAzKen6,Rapido Y Furioso,Frescolate,0,0.779,0.749,1,-9.894,1,0.29,0.0292,0.0,0.176,0.48,94.994,171.84,1,0.20204177098216836
09ODGmgF9NskbImd75LUEb,Amor Puro,Frescolate,1,0.659,0.683,8,-7.226,0,0.0358,0.0572,0.0,0.146,0.34,90.979,223.846,1,0.2801649550028952
5dnkt6EFiWJAiX5vC42A0E,Intro R.A.P,Frescolate,1,0.642,0.809,11,-7.075,0,0.3,0.127,0.0,0.381,0.325,93.144,141.947,1,0.18597932501666456
3rTD4lZfVWdCdXrjwvfJln,No Podran,Frescolate,1,0.761,0.707,2,-6.143,1,0.18,0.0254,0.0,0.0809,0.82,92.968,206.52,1,0.31006578066279955
5j4vk2EN9YUCModKkx3Kxr,Mama,Frescolate,1,0.447,0.842,0,-4.954,0,0.0913,0.126,1.11e-05,0.09,0.429,121.255,232.147,1,0.20204177098216836
0EO83iCpm0ewUPfr3ye78f,Esto Suena Bien,Frescolate,2,0.643,0.925,3,-4.467,0,0.272,0.0178,0.0,0.0646,0.929,90.071,250.747,1,0.18597932501666456
1CuvPeU6Jwp31cLGCD35Qk,Michael Jackson,Frescolate,0,0.642,0.831,11,-3.753,0,0.311,0.128,0.0,0.0868,0.479,90.104,200.067,1,0.20204177098216836
2t8eOA7TUo2fP0aLij8VqL,Amor y Odio,Frescolate,1,0.605,0.745,7,-6.096,1,0.364,0.0614,0.0,0.317,0.682,134.828,175.093,1,0.2801649550028952
555QTlW91YJKYIV4CJu5OA,Escupimos Fuego,Frescolate,1,0.561,0.819,10,-4.629,0,0.296,0.0757,0.0,0.243,0.651,93.006,247.867,1,0.18597932501666456
1yjhlFLnKilB3ckQhEOMvr,Por Voluntad del Rap,Frescolate,5,0.507,0.938,2,-4.813,1,0.392,0.537,0.0,0.124,0.518,102.509,223.733,1,0.1283287737747384
7c9C9UKeCGoJxqWVQCbPId,No Fue Amor,Frescolate,0,0.718,0.642,1,-6.744,1,0.263,0.167,7.42e-06,0.157,0.768,90.012,138.88,1,0.2801649550028952
2usopVa1CPIlLncMlVR0op,Si Se Habla de Harcore,Frescolate,0,0.529,0.733,8,-6.534,1,0.41,0.209,0.0,0.108,0.619,174.864,240.053,1,0.19680093131520648
4H3Wdt5YnJKgP8XZz2sSip,Todo Lo Que Digas de Mi,Frescolate,1,0.765,0.762,1,-5.026,0,0.352,0.0751,0.0,0.217,0.946,94.087,224.72,1,0.20204177098216836
70aPFTTkSZFtcJTTkDSsUK,En el Barrio,Frescolate,1,0.672,0.648,5,-5.117,0,0.282,0.0183,5e-06,0.221,0.518,92.721,247.667,1,0.19800717201914292
2aQFLXckfA213OU4MGHGC1,Break Dance,Frescolate,0,0.638,0.721,5,-4.812,0,0.301,0.12,0.0,0.165,0.45,89.263,216.96,1,0.20204177098216836
6TeGXUwHSxKtdkS9kpRbba,Señorita,Frescolate,0,0.861,0.911,11,-6.643,1,0.192,0.2,0.0,0.0694,0.641,96.029,205.067,1,0.20204177098216836
2iN6LDIMG8gieFhs4POgDw,Me Cago,Frescolate,1,0.619,0.937,10,-3.91,1,0.672,0.142,0.0,0.0741,0.757,178.022,161.947,1,0.12280546483018558
5FrIC82PF22IN4VFcgvt6K,Amor Infiel,Frescolate,10,0.833,0.815,4,-5.452,0,0.142,0.148,0.0,0.123,0.669,94.007,150.48,1,0.2801649550028952
4cYini5xG20bcmJox106JS,Lo Que Quiero Yo,Frescolate,1,0.88,0.867,5,-5.797,0,0.0669,0.106,0.0,0.0345,0.966,98.047,195.653,1,0.20204177098216836
1eZrunu3oRaTMWsvakmCtl,Más de Cien,Frescolate,0,0.832,0.927,11,-4.837,1,0.278,0.0567,0.0,0.0337,0.967,89.029,202.827,1,0.24930509764278536
7oj8jM7lH6ows0ai9D7Mwd,Chúpame,Frescolate,0,0.847,0.67,1,-6.111,1,0.16,0.217,0.0,0.108,0.641,90.005,220.667,1,0.20204177098216836
5NTjkYaZLbiovurmO9yC1N,Bendito Es el Delito,Frescolate,0,0.782,0.926,5,-4.357,1,0.188,0.108,0.0,0.296,0.769,91.989,209.547,1,0.1700759123165968
5lZZL3zC0B8Oc4gf2wU67P,El País del Tango,Frescolate,1,0.568,0.897,7,-4.955,1,0.255,0.367,0.0,0.127,0.917,92.796,100.053,1,0.20204177098216836
32sPCoqG7qkt51sfBflpk1,Sonido Fresco,Frescolate,0,0.752,0.784,7,-4.041,1,0.21,0.215,0.0,0.333,0.7,93.045,175.773,1,0.20204177098216836
6QsTT178kyFwDmnByFxc1b,Malos Planos,Frescolate,0,0.864,0.902,7,-3.111,1,0.278,0.149,0.0,0.333,0.898,99.019,182.067,1,0.20204177098216836
0AwALdhvtmwwBZ0Xxs2YeE,Buscando el Camino,Frescolate,1,0.879,0.709,7,-5.918,0,0.0748,0.0456,0.0,0.0739,0.685,94.023,262.333,1,0.20204177098216836
2dbvjC4qc3usKtlv5Ix7ug,María,Frescolate,0,0.622,0.776,5,-5.917,1,0.119,0.449,0.0,0.673,0.858,97.823,129.347,1,0.20204177098216836
6XxhIHmKoImzjMfPXXwE0y,Sigo Siendo MC,Frescolate,1,0.678,0.874,0,-2.953,1,0.377,0.274,3.29e-06,0.348,0.776,88.885,276.413,1,0.18789266321148684
2bDn6BTMptCti1BtED4Wao,Donde,Frescolate,0,0.926,0.573,2,-6.689,1,0.199,0.0729,0.0,0.301,0.837,109.964,226.773,1,0.20204177098216836
5f6Y6IgkEO8B4x2xReGVMj,Buenos Aires Argentina,Frescolate,0,0.748,0.743,2,-4.884,1,0.283,0.111,0.0,0.287,0.73,95.968,176.053,1,0.2478000468815328
6bIlid6aa2fDzQdPOAoayl,Una Cruza,Frescolate,0,0.718,0.818,10,-6.052,1,0.343,0.339,0.0,0.0804,0.877,88.806,241.28,1,0.20204177098216836
0YTdjonE0lboSmFyJpnG2F,Vos Vas,Frescolate,0,0.782,0.639,9,-8.09,0,0.265,0.329,0.0,0.0502,0.97,176.027,247.507,1,0.19680093131520648
4suER7DXB76Pd8xPsldsF4,Rap de Calidad,Frescolate,0,0.81,0.449,4,-8.636,0,0.339,0.00463,0.0,0.0489,0.816,88.869,161.68,1,0.1283287737747384
1zD9JrpOgcogvE82TdkcLg,Evolución,Frescolate,0,0.516,0.776,9,-7.773,1,0.441,0.21,0.0,0.591,0.92,177.859,188.08,1,0.20204177098216836
5N6yKlVe097RoxwBHbkXl0,Muevete,Frescolate,1,0.65,0.72,11,-7.463,0,0.359,0.108,0.0,0.164,0.855,91.271,236.627,1,0.20204177098216836
3fpt0iF5uVIL7ByAVWaqZ9,Evolución Constante,Frescolate,5,0.7,0.83,8,-4.277,1,0.312,0.224,0.0,0.179,0.593,90.144,297.493,1,0.12280546483018558
1bOpx2Z3uiyDD1sZ0iNzLu,Evolución Constante,Frescolate,2,0.611,0.886,2,-3.471,1,0.336,0.203,0.0,0.579,0.53,90.131,296.183,1,0.12280546483018558
7qvgZSS22jzurwo58UZdUt,Se Van,Frescolate,0,0.508,0.861,8,-4.614,1,0.269,0.205,0.0,0.549,0.906,92.307,257.841,1,0.12280546483018558
4j5BWdUPFBPMYtPeT2jwPk,Muévete,Frescolate,0,0.63,0.82,6,-5.615,0,0.288,0.06,0.0,0.0874,0.841,91.053,232.091,1,0.20204177098216836
3RVCrnP0OzjyCodlBwoh8l,Esto se llama,Frescolate,1,0.552,0.851,5,-4.976,1,0.299,0.139,0.0,0.417,0.825,92.004,263.096,1,0.20204177098216836
6qddtrx66IFzHrJd320QHZ,Sobredosis De Flow,Frescolate,0,0.601,0.911,4,-5.881,0,0.271,0.262,0.0,0.619,0.97,94.083,260.933,1,0.20204177098216836
1Noni440D7Nq7T85mzHKyP,Libre de Estilo,Frescolate,0,0.534,0.933,10,-4.064,0,0.335,0.594,0.0,0.328,0.949,92.567,225.25,1,0.20204177098216836
76UaL7xC8hzetnvWdSWFkh,No insistan,Frescolate,0,0.789,0.762,1,-6.83,1,0.304,0.0625,0.0,0.0863,0.935,93.063,134.736,1,0.1700759123165968
6al1wOWNA8v22xig9bxGVe,Intro,Frescolate,0,0.581,0.738,0,-9.554,0,0.361,0.663,0.000137,0.255,0.696,89.31,97.173,1,0.18789266321148684
65HbRoijSRSO8lwb5m59qk,María,Frescolate,0,0.475,0.703,5,-7.931,1,0.174,0.43,0.0,0.668,0.819,103.096,126.773,1,0.20204177098216836
01QWP8GlTWGRS303rfb4F0,Sigo Siendo Mc,Frescolate,0,0.474,0.579,7,-7.398,0,0.483,0.529,2.05e-05,0.337,0.803,178.591,274.333,1,0.18789266321148684
1KnEu5x2Hdd8HJ0FceR1vn,Vos Vas,Frescolate,0,0.851,0.533,11,-11.607,0,0.203,0.281,0.0,0.0641,0.968,88.04,242.293,1,0.19680093131520648
2SgAIKnJMBuQn7b98iY2HT,Donde Estabas,Frescolate,0,0.932,0.507,2,-9.036,1,0.153,0.0702,0.0,0.289,0.782,109.947,223.053,1,0.19680093131520648
2FSWHcZv5sGRMWibgIF38Q,El Campeón del Mundo,Frescolate,0,0.763,0.648,1,-7.372,0,0.257,0.167,0.0,0.125,0.846,90.024,111.333,1,0.20204177098216836
6fpRkoSZYIa1kcHzJuxz5l,Tu Estilo Es una Cruza,Frescolate,0,0.711,0.711,10,-8.393,1,0.368,0.321,0.0,0.0976,0.889,88.425,236.2,1,0.2478000468815328
0bIZzLvFyuMrBDjDUwuhuk,Buenos Aires Argentina,Frescolate,0,0.781,0.622,7,-6.365,1,0.298,0.103,0.0,0.42,0.699,95.998,172.533,1,0.2478000468815328
37EDmh6hpiIBXJctMk9FAl,Intro Abc,Frescolate,0,0.838,0.532,2,-8.763,1,0.435,0.0521,0.0,0.544,0.795,93.122,76.987,1,0.20204177098216836
7yxOrZuDBhGMYeUlvLq1lV,Abc,Frescolate,0,0.742,0.64,11,-8.643,1,0.348,0.0306,0.0,0.0532,0.88,178.126,164.573,1,0.20204177098216836
0AJysRP7K1J40XIG7ZF8oN,Evolución,Frescolate,0,0.52,0.699,9,-10.004,1,0.486,0.182,0.0,0.7,0.907,177.334,186.293,1,0.20204177098216836
7fQ2qL2jzRi1XtqoGSALnQ,Habilidad X-Tra,Frescolate,0,0.905,0.523,0,-6.049,0,0.319,0.322,0.0,0.191,0.935,93.036,116.573,1,0.18597932501666456
1p38qaeJ2UTNrJ1ZMJ4qav,Te Vi,Frescolate,0,0.817,0.668,2,-7.063,1,0.271,0.311,0.0,0.485,0.623,94.023,226.68,1,0.2478000468815328
5VzQDdSZxPBBDD220xzieB,Rap de Calidad,Frescolate,0,0.821,0.398,7,-9.902,1,0.393,0.00399,0.0,0.0356,0.815,88.935,159.093,1,0.1283287737747384
59lvW4ATBtbgSZ63plDADY,Presente,Frescolate,0,0.722,0.702,7,-9.285,1,0.1,0.03,0.0,0.0681,0.426,90.024,174.361,1,0.20204177098216836
3lLHjVkacn452NYiFg2Wfi,Funky Fresh - Remix,Frescolate,0,0.822,0.629,0,-9.869,1,0.203,0.14,0.0,0.364,0.84,94.974,186.599,1,0.20204177098216836
5THtaGgcuQr2Agnvk10Cqr,BOOMRAP,Frescolate,20,0.756,0.536,4,-7.765,0,0.218,0.0134,0.0,0.156,0.177,88.17,88.662,1,0.20204177098216836
4tLAghRxD6xVwiSQQqauU9,Funky Fresh,Frescolate,0,0.947,0.619,11,-8.068,0,0.176,0.0776,0.0,0.0591,0.786,102.069,192.298,1,0.20204177098216836
5K91OIvJicS1MTXJdo3Nv3,Hip-Hop Real,Frescolate,20,0.831,0.569,1,-5.241,1,0.15,0.0374,0.0,0.104,0.612,98.042,154.0,1,0.20204177098216836
5GImfJJ2OHwZ24pRcXhmT2,Enamorandome De Ti,Frescolate,0,0.739,0.547,2,-8.127,1,0.0374,0.28,0.00208,0.126,0.566,92.552,190.263,1,0.23522461374423725
671DIYiH7KdHb7DKN1iyGJ,Con el Ritmo Se Nace,Frescolate,0,0.796,0.607,8,-10.605,1,0.215,0.0224,0.0,0.0894,0.714,95.042,156.632,1,0.20204177098216836
51YFWhMnwrRvbgAa18StSt,Sonido de Barrio,Frescolate,9,0.543,0.811,7,-5.06,0,0.324,0.0885,0.0,0.195,0.583,89.02,239.653,1,0.20204177098216836
7fdxD9Zyh4DGTP6wyO8MrG,Eres Para Mi,Frescolate,3,0.73,0.695,8,-5.627,1,0.0826,0.0351,0.0,0.074,0.924,179.983,175.682,1,0.20204177098216836
4GSRoa3xLXIZ9jD6khWonk,Bastardos,Frescolate,0,0.529,0.803,6,-6.53,1,0.159,0.0443,2.6e-06,0.191,0.657,95.164,219.6,1,0.20204177098216836
04v1IMQMdemyNhfH5G2uyp,Ya No,Nicki Nicole,50,0.524,0.302,10,-7.592,0,0.0351,0.939,0.000112,0.109,0.473,196.001,171.851,1,0.16212810811052877
6r0TaoZh1Oc1KkuL4rC1kB,DISPARA ***,Nicki Nicole,72,0.82,0.658,1,-2.981,1,0.127,0.476,0.0,0.108,0.69,89.919,143.936,1,0.06105680854664943
1gs7YjXiXhGKXrv50fGlQo,NO voy a llorar :'),Nicki Nicole,55,0.751,0.48,5,-5.71,0,0.0473,0.633,3.62e-06,0.191,0.353,93.364,178.874,1,0.04271801843525616
5UcWUgWfR2Ir0EXSb1EpoM,8 AM,Nicki Nicole,70,0.678,0.44,11,-7.57,0,0.281,0.301,1.78e-06,0.113,0.314,94.033,147.603,1,0.09419218917256583
0K6DNAyidju52N6vKWNTyH,Se va 1 llegan 2,Nicki Nicole,54,0.731,0.532,2,-5.689,0,0.0425,0.715,3.91e-05,0.104,0.463,125.074,143.833,1,0.15749343135247765
6LtKp0GyrIABFVaqCUXw1P,Llámame,Nicki Nicole,54,0.762,0.473,0,-7.649,1,0.0997,0.515,0.0,0.119,0.276,129.971,124.273,1,0.17454746208911945
0RD94y2DlYTzEePb4WuVbU,qué le pasa conmigo?,Nicki Nicole,76,0.83,0.586,10,-5.943,0,0.127,0.323,0.00948,0.076,0.713,96.996,167.252,1,0.11198659595858482
6ZfohUIh7wzwMNHj5E6XO5,Tuyo (Cover) - una que quise hacer,Nicki Nicole,50,0.899,0.366,1,-6.309,0,0.0507,0.746,0.0,0.368,0.628,120.029,133.248,1,0.2205681794267794
4L2v8fOruCUk2wbXC0PKHt,CAEN LAS ESTRELLAS,Nicki Nicole,65,0.741,0.79,10,-5.57,0,0.0676,0.182,0.0,0.0978,0.496,123.112,145.171,1,0.0731681427074901
3vvbeFQVTNXcwgpskOpDGY,TIENES MI ALMA,Nicki Nicole,48,0.574,0.436,5,-6.517,0,0.0421,0.858,1.82e-05,0.12,0.136,127.826,127.771,1,0.19942849437732965
7c8FD6rZJerQ1q1djZuQmA,Parte de Mí,Nicki Nicole,51,0.549,0.366,7,-8.922,1,0.0355,0.897,0.0,0.108,0.413,81.605,175.066,1,0.12029512645446183
0F97TblW07PvE0HuOh2QEu,Darling,Nicki Nicole,43,0.558,0.714,6,-3.882,0,0.109,0.666,0.0,0.0986,0.637,89.79,165.112,1,0.1615395041443289
0XYZhJIcwKNjd0tjbSXwaQ,Sabe,Nicki Nicole,52,0.787,0.624,5,-4.156,0,0.137,0.103,0.0,0.172,0.767,93.063,177.656,1,0.02930989658096363
41tBj9tQBShbTTQXgKLegM,Si Vos Me Lo Pedís,Nicki Nicole,49,0.587,0.671,10,-5.131,1,0.0614,0.626,0.0,0.438,0.575,87.923,201.816,1,0.15356461038184846
5Gf8iGuphrgFoUTYRHNkfC,Pensamos,Nicki Nicole,45,0.562,0.778,0,-4.968,1,0.102,0.31,0.0,0.147,0.587,129.799,173.515,1,0.10503707057963525
0PgZvzLzdbwJC0a0UZvZle,Verte,Nicki Nicole,53,0.776,0.666,4,-4.254,0,0.357,0.372,0.0,0.0771,0.743,150.181,157.419,1,0.21624045066164532
0tDzC964Q6CMFnExDxwKmf,LL (Interludio),Nicki Nicole,37,0.445,0.511,5,-8.125,1,0.0641,0.434,0.000351,0.35,0.246,79.965,90.11,1,0.190045257500964
3hGtjSJQ76HkWzeUkekKGY,Colocao,Nicki Nicole,52,0.809,0.703,10,-3.848,0,0.0555,0.321,0.0,0.111,0.565,90.078,179.967,1,0.13608491370594492
2mPVdEa9y8ZVGmIMT3uKl7,Toa la Vida,Nicki Nicole,55,0.615,0.564,1,-6.095,0,0.258,0.657,2.25e-06,0.101,0.459,171.877,218.969,1,0.12343682352920161
32lQvhtbF8RHGaja4Maa6d,Perdido,Nicki Nicole,46,0.658,0.449,7,-5.231,0,0.0325,0.188,0.0,0.0873,0.47,120.0,226.175,1,0.12486576309414733
1B7Wxx58QV4xrCjxI4Uu3i,Dangerous,Nicki Nicole,62,0.66,0.539,4,-5.634,0,0.0461,0.727,0.0,0.384,0.626,91.94,159.968,1,0.38785834695614385
37oaImGdDkQgIIUZDvFGdr,Baby,Nicki Nicole,48,0.804,0.683,0,-4.637,0,0.0507,0.561,0.0,0.139,0.878,119.99,164.301,1,0.10834739317088993
4CgqzEBRW3AeuAVoDjisiZ,Me Has Dejado,Nicki Nicole,49,0.542,0.736,4,-4.904,0,0.0644,0.543,0.0,0.0947,0.424,159.885,242.286,1,0.14731892206997643
2m4XaNjXypugDbvSgt4DhY,Mala Vida,Nicki Nicole,44,0.521,0.675,2,-5.101,0,0.175,0.285,2.67e-06,0.299,0.38,190.091,160.424,1,0.1283405045934141
07Y65et1sMhIcVP4MA7p0R,Tengo To,Nicki Nicole,48,0.757,0.727,1,-3.458,1,0.242,0.261,0.0,0.108,0.651,91.638,182.47,1,0.13100285802788972
57V4CXFQ5I5ok4yCDxPEjW,Dame,Nicki Nicole,50,0.463,0.555,3,-5.28,1,0.0474,0.684,0.0,0.599,0.453,83.271,237.549,1,0.12148181338480125
6j5UAyE6mBdgzneLzyp9zQ,7 Lunas,Nicki Nicole,42,0.491,0.51,9,-7.828,1,0.0786,0.303,3.45e-06,0.109,0.277,79.141,207.05,1,0.09485207074259683
7EehFSuTqX5ufeVwajlnNa,Cómo Dímelo,Nicki Nicole,52,0.731,0.562,5,-8.384,0,0.0432,0.226,0.00017,0.196,0.508,138.055,200.0,1,0.20660729226511546
5XyStEBvkJXazvQdllL1ia,Nos Encontramos,Nicki Nicole,43,0.714,0.545,10,-7.793,0,0.151,0.0524,0.0,0.0813,0.522,140.09,157.5,1,0.12720878104397673
6oC8fM5FcQy8Hpw7oQpKEy,Tras Vos,Nicki Nicole,52,0.836,0.578,11,-7.101,0,0.107,0.26,0.116,0.11,0.415,94.006,170.5,1,0.06737101722052811
6kyp35INigDcwXHTKCHoAk,Diva,Nicki Nicole,47,0.795,0.579,0,-6.48,0,0.0426,0.188,0.0,0.0788,0.637,115.028,200.2,1,0.2858619922254921
3Fekr3gkWmX25J2m4aVNaC,Shorty,Nicki Nicole,51,0.745,0.553,10,-7.535,0,0.102,0.0234,1.54e-05,0.0909,0.126,88.955,205.8,1,0.23433479330610138
6BMfjQWq48IlYlQVS5BFRK,Recuerdos,Nicki Nicole,47,0.589,0.491,5,-7.849,0,0.0629,0.197,1.87e-05,0.192,0.456,139.853,170.8,1,0.12443003482196777
4xT8BKG51PWefWHmPnm7Wc,Me Gusta,Nicki Nicole,54,0.794,0.672,9,-5.943,1,0.0502,0.0695,0.00283,0.136,0.878,94.994,188.2,1,0.15141178166026453
4cBX8xN4joiBKOMaBwZQQX,Wapo Traketero,Nicki Nicole,53,0.759,0.43,2,-11.102,0,0.556,0.414,2.57e-05,0.0731,0.506,150.048,181.0,1,0.19235765056694085
0BNtpLD6zsXJGroRtcixOE,Años Luz,Nicki Nicole,49,0.604,0.161,4,-8.371,0,0.104,0.772,0.0,0.0677,0.39,153.954,193.247,1,0.23438248447955565
2cn7dsEVaIHslGDMWOPlW6,Fucking Diablo,Nicki Nicole,45,0.759,0.667,11,-2.627,0,0.0647,0.377,3.32e-05,0.13,0.582,83.026,144.523,1,0.10748250150537493
2RmtEc2ZNDCzAU3vH0AbKx,Ojos Verdes,Nicki Nicole,78,0.582,0.834,4,-2.654,1,0.0394,0.224,2.67e-06,0.145,0.95,167.945,142.411,1,0.03719100188889248
332fAqelC3Uik91QPxPcB8,Enamórate,Nicki Nicole,67,0.576,0.754,0,-4.056,1,0.0497,0.337,1.53e-06,0.139,0.663,94.737,147.786,1,0.20804571380116194
5y0zaOse4LHZ6ZowjpL0vW,DISPARA ***,Nicki Nicole,66,0.82,0.658,1,-2.981,1,0.127,0.476,0.0,0.108,0.69,89.919,143.936,1,0.06105680854664943
