track_id,track_name,artist_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_seg,genre,positividad
5YojAkCiQsrVTxpaxNHNPO,Soleda,La Mona Jimenez,3,0.287,0.941,8,-2.314,1,0.0904,0.225,0.0,0.79,0.568,155.953,317.467,0,0.3397371665543586
4MIGzXu85AQfEL5aeXaFJH,"Che viejo, que te pasa",La Mona Jimenez,3,0.417,0.942,8,-1.664,1,0.134,0.217,0.0,0.341,0.622,166.968,201.28,0,0.1159392890170096
08scN2lEjuOmKygWmtMa2R,Punto final,La Mona Jimenez,33,0.29,0.958,6,-2.361,0,0.0558,0.206,0.0,0.956,0.64,164.699,305.987,0,0.1761536709595769
2nhEQw6fosFKNbwavSMTl5,Simplemente baila,La Mona Jimenez,4,0.51,0.955,9,-2.281,1,0.109,0.101,0.0,0.966,0.504,83.229,211.733,0,0.3397371665543586
36TyHrMvIM1AgSYh5s8iMi,Historia fatal,La Mona Jimenez,19,0.375,0.929,7,-2.216,1,0.18,0.288,0.0,0.309,0.576,79.219,298.573,0,0.160818730121265
1zMHL6bjlo9zQhpbWqfA58,Amor prohibido,La Mona Jimenez,30,0.583,0.817,8,-3.375,1,0.0381,0.354,0.0,0.887,0.839,97.638,278.04,0,0.1976055276852908
3YnwUGzAmOPHpy146v4nVP,Amor fantasma,La Mona Jimenez,29,0.351,0.925,7,-2.624,0,0.0816,0.231,0.0,0.399,0.49,161.444,211.293,0,0.2372602898514396
0dekd2g9bAG21rhLdMHURe,Se tiene que ir,La Mona Jimenez,11,0.266,0.924,7,-2.838,0,0.0784,0.207,0.0,0.979,0.468,157.655,268.227,0,0.1159392890170096
7DYH8KIoENpiv1H2IhMTim,La piba llora,La Mona Jimenez,7,0.327,0.93,0,-2.643,1,0.188,0.208,0.0,0.913,0.495,163.956,275.987,0,0.3397371665543586
6ZPe3VJmVI8qUspu3IoEod,Dos en uno,La Mona Jimenez,23,0.276,0.986,9,-3.213,1,0.513,0.228,0.0,0.979,0.419,163.795,254.933,0,0.1361546678108415
1ecx33Qv8YD0GF8vpO3v72,Prendeme la radio,La Mona Jimenez,2,0.613,0.826,2,-4.146,1,0.16,0.56,0.0,0.604,0.963,156.219,252.813,0,0.2372602898514396
5wexdR1fMlJSGFbPF17A0N,Mapa de amantes,La Mona Jimenez,5,0.547,0.945,8,-3.974,1,0.0665,0.551,0.0,0.0782,0.851,151.927,319.787,0,0.3397371665543586
32yaCwOJr8VzoqTFWNwA9b,Negocio sucio,La Mona Jimenez,2,0.569,0.892,7,-3.663,1,0.0949,0.488,0.0,0.119,0.746,156.013,252.773,0,0.2543628086911039
7lLWn4OCMgqqspN3QKX56N,El tatuaje,La Mona Jimenez,2,0.547,0.92,4,-3.555,0,0.115,0.626,0.0,0.0644,0.886,155.045,318.533,0,0.3397371665543586
6AQe3jhpuyQBTOzGnC2M5C,Por una trago de alcohol,La Mona Jimenez,2,0.503,0.937,9,-4.051,0,0.0453,0.465,0.0,0.0744,0.731,155.962,302.28,0,0.2042582426578079
2YUWyLmzyUNk0R8cpPq1Ov,Heroína,La Mona Jimenez,1,0.513,0.931,2,-3.7,0,0.0602,0.5,0.0,0.254,0.759,157.969,286.973,0,0.1318359106738489
4pZ1J0lPnkdySjWyD5pzNF,El loco tito,La Mona Jimenez,1,0.614,0.899,10,-3.748,0,0.0933,0.581,0.0,0.129,0.961,155.977,193.093,0,0.2066510373658058
2PEIuROfFpmbInVlJFgoeD,La jarra loca,La Mona Jimenez,1,0.492,0.939,7,-4.137,1,0.109,0.395,0.0,0.103,0.63,158.022,285.56,0,0.3397371665543586
4pKvUgVQT33eS4Rp9gs080,A ella,La Mona Jimenez,1,0.59,0.885,7,-3.893,0,0.0843,0.662,0.0,0.0969,0.834,76.015,259.2,0,0.2042582426578079
2GeNu2jQKZOphqOLMYYVQP,La tribu,La Mona Jimenez,1,0.588,0.833,7,-3.843,0,0.206,0.779,0.0,0.0782,0.877,156.225,341.973,0,0.1250183182770993
0kV69DxkqycRfxpJCcgWWV,Boca de fresa,La Mona Jimenez,2,0.617,0.886,5,-4.725,1,0.093,0.471,0.0,0.293,0.9,151.98,233.84,0,0.1604760412602451
3ubL7mgZ2yzCFGi51ty67m,Hagamos el amor,La Mona Jimenez,2,0.527,0.854,8,-3.92,0,0.0666,0.529,0.0,0.304,0.905,76.403,292.48,0,0.4964197981685634
6uw9VnzaWzA1JI0B8RPVhX,Dame otra oportunidad,La Mona Jimenez,1,0.528,0.934,9,-4.065,1,0.105,0.628,0.0,0.219,0.58,156.035,267.28,0,0.3397371665543586
5JAKysna0CJ54o05zCegxN,Ay amor te espero,La Mona Jimenez,1,0.51,0.94,9,-3.995,0,0.0521,0.256,0.0,0.269,0.658,155.976,290.293,0,0.2301399294859687
2x0HBGutxPIQ9xFd33WcAO,El desocupado,La Mona Jimenez,1,0.547,0.843,7,-4.621,0,0.0646,0.652,0.0,0.308,0.771,155.972,330.707,0,0.0704971552175439
0sf26Z1Z3Q4pPtYMUZitYf,Homenaje al sargento Cabral,La Mona Jimenez,3,0.552,0.918,7,-3.29,0,0.0594,0.615,0.0,0.08,0.661,156.255,292.467,0,0.3397371665543586
6IAkGUQFc7ROH6JDt5Sfto,Estos Celos,Damas Gratis,41,0.514,0.733,0,-4.743,1,0.0504,0.0621,0.000109,0.159,0.667,93.126,226.64,1,0.066714692382334
3qa2B1RFVciAxo4RQAsBv6,La Pileta de Vino,Damas Gratis,24,0.675,0.688,7,-2.605,1,0.0457,0.0594,0.000198,0.114,0.868,83.602,265.387,1,0.4156787635116714
4VWx2mPHcQ28FNxmjAFswq,Noche Llena de Estrellas,Damas Gratis,25,0.404,0.75,9,-1.583,0,0.0565,0.0438,5.64e-06,0.0569,0.762,159.699,229.24,1,0.3285506265443511
6BrxoN8f99Mn9NYaMMb9jw,La Cumbia del Barrio,Damas Gratis,21,0.71,0.8,7,-2.096,1,0.154,0.0546,0.0,0.0609,0.866,85.278,241.8,1,0.0060554924514827
5YychHpyBG84FwHasgcov7,Costumbre,Damas Gratis,27,0.709,0.706,9,-3.4,0,0.044,0.498,0.326,0.0441,0.97,97.946,213.68,1,0.066714692382334
6UeZpVz65LrQwt1yW1J2tA,Coplera del Prisionero,Damas Gratis,17,0.65,0.694,7,-2.167,1,0.0669,0.0406,0.0,0.138,0.841,83.036,251.573,1,0.2092038212915522
0JvrYh6Lr81yam0znxOarK,Carmen,Damas Gratis,19,0.737,0.661,10,-4.346,1,0.0537,0.067,0.00096,0.059,0.961,87.986,197.893,1,0.066714692382334
0jvgwZlhe8X3wT1DQkvMSd,Ingrata,Damas Gratis,42,0.674,0.725,4,-2.977,1,0.0357,0.114,6.41e-06,0.44,0.785,96.767,228.453,1,0.2811734590460709
66JgXzFBjJPHg2oggQl53q,Capullo y Sorullo,Damas Gratis,16,0.832,0.616,0,-3.083,1,0.0347,0.044,0.0,0.106,0.904,98.015,270.04,1,0.3285506265443511
5agBqbO9HcqRjLX12Pdhc8,Soy Paraguayo y Qué,Damas Gratis,22,0.691,0.674,7,-4.445,1,0.0424,0.0803,0.0,0.0868,0.822,83.989,286.36,1,1.3998484412078824e-17
11A7gtgq4MbPMtahVyOSXx,No Te Creas Tan Importante - En Vivo,Damas Gratis,44,0.27,0.779,5,-5.592,1,0.04,0.192,0.0,0.892,0.654,173.657,137.2,1,0.0417855611693349
2BNAjK8BSE5OfPDAUL43JI,Para Elisa - En Vivo,Damas Gratis,40,0.371,0.844,4,-7.044,0,0.127,0.29,0.0192,0.292,0.267,180.48,31.255,1,0.2489461296027874
7wacNWTdpxZFU79yEXg6jv,Todo Pinta Re Mal - En Vivo,Damas Gratis,34,0.468,0.751,7,-6.875,1,0.0426,0.0328,0.0,0.229,0.505,87.733,77.732,1,1.596435744691335e-64
2UixuBXjGIS0hoyECo85Vp,Los Dueños del Pabellón - En Vivo,Damas Gratis,44,0.444,0.854,7,-6.01,1,0.0485,0.0631,0.0,0.395,0.575,88.171,130.923,1,0.1903133986679893
64PB0VQvapJ1LHNJgw07D8,Estos Celos - En Vivo,Damas Gratis,46,0.341,0.867,0,-5.589,1,0.0401,0.0855,8.73e-05,0.783,0.54,100.195,108.103,1,0.066714692382334
67HxIR8HE9WfZqk8kC9s3C,Noche Llena de Estrellas - En Vivo,Damas Gratis,42,0.402,0.801,7,-6.297,1,0.185,0.171,0.0,0.681,0.469,151.023,283.768,1,0.3285506265443511
2CwJibxCWZNdxKy8pkAMNh,Todo Roto - En Vivo,Damas Gratis,38,0.345,0.761,7,-6.716,1,0.0665,0.036,0.0,0.371,0.568,84.845,72.273,1,0.0822540972528314
3WnpELlK882QOSSIDUvU3Q,Mirá Como Está la Vagancia - En Vivo,Damas Gratis,36,0.287,0.821,7,-6.563,1,0.0668,0.0393,1.58e-05,0.401,0.797,175.291,62.854,1,0.1690949612425759
78B8YfJCt6mhxW5IA8LBwB,Alza las Manos - En Vivo,Damas Gratis,33,0.567,0.812,7,-6.166,1,0.076,0.0533,0.000383,0.137,0.75,90.724,67.954,1,1.5786851175168706e-05
7uUUu4PrBeLj3992YlcQbC,La Danza de los Mirlos - En Vivo,Damas Gratis,34,0.391,0.787,4,-5.709,0,0.0401,0.354,9.53e-05,0.332,0.923,180.435,37.738,1,0.1903133986679893
519RNUmFepAHY0CfK38eFS,Por Tu Culpa Me Hice Ladrón - En Vivo,Damas Gratis,31,0.54,0.718,11,-5.657,0,0.0417,0.0115,1.08e-05,0.446,0.718,89.294,104.952,1,0.2064626302043527
3ANSAJuLyInJKWjLVeotJv,Un Cachetazo Pa Que Hables - En Vivo,Damas Gratis,29,0.498,0.738,4,-6.222,0,0.0303,0.00446,0.0,0.346,0.773,88.762,111.349,1,1.3998484412078824e-17
3mDVDehXZPPfQ9K6AJlQbs,Me Vas a Extrañar - En Vivo,Damas Gratis,44,0.482,0.8,11,-4.941,1,0.0337,0.39,0.0,0.779,0.609,89.453,170.481,1,0.2492745810467488
0rErQgpaK11egCNa5RMIak,Cumbia Callejera - En Vivo,Damas Gratis,30,0.549,0.765,10,-5.323,0,0.0305,0.0917,4.32e-06,0.503,0.445,85.587,198.903,1,0.0060554924514827
4U74MAqkwac6UDOxB8DZes,Sonaja y Tambor - En Vivo,Damas Gratis,32,0.463,0.7,10,-6.298,0,0.0467,0.0388,1.72e-05,0.309,0.807,178.298,113.532,1,0.066714692382334
4D3fyKO9H8yeccSkJTywyI,La Primera del Borracho - En Vivo,Damas Gratis,1,0.461,0.882,1,-6.616,1,0.162,0.0225,3.38e-05,0.46,0.159,88.223,21.707,1,0.2252930093449274
3wlzzJT4C56wOSBRigEzOI,La Picadura - En Vivo,Damas Gratis,36,0.551,0.651,6,-6.778,1,0.0378,0.0328,0.000177,0.341,0.754,87.057,40.136,1,0.2167635911080121
5Qp0WJC9b9H24v370ZUqvj,Re Loco Re Mamado - En Vivo,Damas Gratis,31,0.559,0.769,10,-5.924,0,0.0335,0.00141,0.000263,0.308,0.731,88.741,88.369,1,5.973840117232634e-10
7IKLXyDjMBP6SI9NJZLcch,Va a Tocar - En Vivo,Damas Gratis,0,0.244,0.844,7,-7.255,1,0.0654,0.00322,0.0,0.687,0.948,184.448,17.435,1,0.0453403955543736
25GwvNA4bfrefC94uRP151,Micaela - En Vivo,Damas Gratis,30,0.347,0.818,7,-6.322,1,0.0536,0.0305,0.0,0.335,0.95,179.836,74.649,1,2.704442031686962e-09
10EwKFZmXouejhbv5V3lrS,Sos Boton - En Vivo,Damas Gratis,41,0.3,0.903,4,-4.229,0,0.123,0.167,0.0,0.924,0.535,178.175,134.914,1,0.2689742402660459
66b1DQf5U1becCl9JpsvSW,Me Dejas Asi - En Vivo,Damas Gratis,30,0.411,0.752,10,-6.14,0,0.0489,0.0231,0.0,0.393,0.591,177.302,71.558,1,0.164114830060477
22X7IY1iL8OUYoiA3m8BQt,Tus Ojos Lloran por Amor - En Vivo,Damas Gratis,50,0.512,0.803,3,-6.201,0,0.035,0.0462,7.04e-06,0.252,0.886,104.273,80.387,1,0.2064626302043527
4xiiI6E9fYXgtij0FOKjsP,Tu Tatu - En Vivo,Damas Gratis,31,0.503,0.848,2,-5.838,1,0.071,0.0332,6.75e-06,0.213,0.797,90.491,70.83,1,0.1561729596474799
3kvQd2FZJOBc7cgKpV5Z4V,Yo Tengo una Piedra - En Vivo,Damas Gratis,30,0.299,0.864,2,-5.892,1,0.0765,0.00726,3.45e-05,0.394,0.52,80.153,71.917,1,0.1961302505982012
314Eo3KYw3cMgDaad33gkj,Yo Ando Ganando - En Vivo,Damas Gratis,29,0.518,0.801,7,-5.759,1,0.0625,0.03,1.25e-06,0.347,0.594,88.626,94.702,1,0.2580870383187609
1s7jMeAbYpBwK1c6rYmNxb,El Boxeador - En Vivo,Damas Gratis,33,0.523,0.676,6,-6.688,0,0.036,0.00476,0.0,0.365,0.694,88.778,80.671,1,0.3734193242795905
4wbczOy0Vgj8uOP4URhuJN,Loro Volvé a Tu Jaula,Damas Gratis,27,0.686,0.727,7,-1.787,1,0.0803,0.158,0.0,0.324,0.744,86.57,246.267,1,0.066714692382334
78x1lhHHzpEDaWGK2ZLdwB,Terrenal,Damas Gratis,24,0.57,0.737,7,-1.83,1,0.0329,0.106,0.0,0.126,0.752,85.068,250.427,1,0.066714692382334
5L5MnCwo12V5cDQwm8srnZ,Que Cara de Idiota Que Tiene Tu Novio,Damas Gratis,31,0.665,0.806,6,-2.166,0,0.0588,0.489,0.0,0.0733,0.962,84.917,211.28,1,1.3998484412078824e-17
5dw29DgD1ATb2xvDFnbCfd,Somos Nosotros la Hinchada,Damas Gratis,35,0.549,0.765,7,-1.932,1,0.0375,0.0685,0.000228,0.055,0.711,180.048,265.827,1,0.1304805580492966
6YKUz3NnttbkQde9j3qx4d,Un Cachetazo Pa Que Hables,Damas Gratis,19,0.656,0.666,11,-2.027,0,0.0523,0.212,0.0,0.0738,0.828,84.924,284.333,1,1.3998484412078824e-17
677r5jOgObtnkuVaoVCgbe,Márchate,Damas Gratis,22,0.704,0.706,7,-1.512,1,0.0482,0.0792,0.0,0.318,0.743,86.482,224.573,1,0.066714692382334
7xwkJlheBkmNIpK5mv51zY,Por Tu Culpa Me Hice Ladrón,Damas Gratis,25,0.634,0.695,6,-2.1,0,0.054,0.199,0.0,0.0531,0.888,175.993,226.52,1,0.2064626302043527
1Mu7eMKp23bSl75LCwn2EA,Soy un Perro Fiel,Damas Gratis,24,0.659,0.713,7,-2.739,1,0.0468,0.222,0.0,0.284,0.775,85.665,174.44,1,5.599316668915317e-13
48lkknLNDbUTDuSriWVNpy,Me Dejas Así,Damas Gratis,27,0.725,0.588,10,-2.456,0,0.0981,0.166,0.0,0.0975,0.748,86.526,247.32,1,0.164114830060477
6FkwV6eXyGLMgZEwNdKAyc,El Patrón,Damas Gratis,19,0.593,0.625,7,-2.212,1,0.131,0.0504,0.0,0.0609,0.627,176.153,212.787,1,0.066714692382334
31kX39lcYsiGEaVPRs5Pfb,Dramas Gratis,Damas Gratis,24,0.602,0.914,7,-1.902,1,0.0328,0.108,0.0,0.256,0.827,86.176,279.053,1,0.066714692382334
3HCbXZ1CRR8W2rxoyIMVzc,La 3ra del Borracho,Damas Gratis,34,0.79,0.691,6,-3.956,1,0.044,0.0311,0.0,0.167,0.67,84.553,236.213,1,0.2252930093449274
0vCpTKLA1pRl8hkFpHrFiw,Aquí la Tienes,Damas Gratis,28,0.755,0.811,4,-2.797,0,0.107,0.152,0.0,0.0983,0.914,87.989,242.213,1,0.066714692382334
1lPY3MkOzc1eZWauyNmu6O,Llevatela Contigo,Damas Gratis,18,0.694,0.761,7,-3.035,1,0.0371,0.0219,5.53e-06,0.0687,0.81,88.027,244.733,1,0.066714692382334
4fVIVVcEgOevAF3LU0NVY1,Sos Boton,Damas Gratis,41,0.737,0.758,4,-3.396,0,0.0374,0.0677,3.17e-06,0.282,0.882,87.975,250.0,1,0.2689742402660459
1Ex4ihYQQZcDDSRWd83S5M,Tu Novia la Gaucha,Damas Gratis,21,0.789,0.738,2,-5.589,0,0.0475,0.194,0.0,0.305,0.963,86.012,249.333,1,0.066714692382334
1PM3T5MnXN9YoumUWHLUZ3,Guacha Rastrera,Damas Gratis,15,0.762,0.771,7,-1.732,1,0.242,0.0312,0.0,0.28,0.837,85.978,236.88,1,0.066714692382334
3xQmptWwPV4vPNJNER4YFB,Desnudos,Damas Gratis,13,0.707,0.783,7,-2.124,1,0.0372,0.0387,6.79e-06,0.339,0.777,88.073,212.24,1,0.066714692382334
7fojr6W09Qjk5PdnWSiQvB,El Vago de la Piedra,Damas Gratis,17,0.525,0.832,7,-3.375,1,0.0412,0.128,1.02e-06,0.183,0.82,176.025,208.587,1,0.1794583347858239
4I7Wcjr1elTRJaugwPEIaN,Preso y Solo,Damas Gratis,16,0.691,0.801,7,-2.051,1,0.0404,0.0456,0.0,0.217,0.837,86.041,205.88,1,0.2400885726917339
2d7D5eOzALYwuSJUs7WqEH,Vete de Mi,Damas Gratis,30,0.943,0.621,10,-2.603,0,0.0555,0.107,0.000112,0.339,0.963,98.046,199.56,1,0.066714692382334
3cwLcDO5PORTFNZXrvJ85S,Por Que Me Haces Llorar,Damas Gratis,18,0.553,0.867,11,-2.468,1,0.0394,0.151,0.0,0.21,0.944,176.264,210.827,1,1.3998484412078824e-17
5tRFGnyzx2LBFzxhZ4cplp,Decis Que Te Vas,Damas Gratis,14,0.727,0.747,7,-2.435,1,0.0434,0.0353,0.0,0.121,0.825,87.995,227.787,1,0.2492745810467488
4pKAWT5Dls6PmccmiZuh58,Dramas Gratis - Remix,Damas Gratis,10,0.585,0.915,7,-4.538,1,0.121,0.0456,4.45e-06,0.0711,0.763,176.018,273.373,1,0.066714692382334
0TQrXsi8DYcLzDbpnRCvZH,Aquí la Tienes - Remix,Damas Gratis,9,0.574,0.845,11,-5.497,0,0.0834,0.154,0.0,0.0447,0.964,191.899,228.733,1,0.066714692382334
4wmTSva45srCRVq3wTpa0l,Intro,Damas Gratis,0,0.391,0.277,9,-8.523,1,0.0325,0.639,0.663,0.426,0.322,107.817,28.96,1,0.066714692382334
16027nbumkDH1Y4XegXQLH,Cumbia En Mi Tierra,Damas Gratis,8,0.765,0.885,7,-5.072,0,0.281,0.22,0.000154,0.171,0.893,91.967,103.4,1,1.4195371559242206e-06
25hMUgcOiggdWj4YnwycCz,Ella,Damas Gratis,13,0.708,0.944,9,-5.018,0,0.124,0.224,0.0,0.171,0.965,90.996,95.507,1,0.2033759876513301
4HkimFiiMIr0tVe0uONmur,La Historia,Damas Gratis,7,0.641,0.897,6,-4.738,0,0.0534,0.12,3.51e-05,0.314,0.969,91.005,73.027,1,0.3485252138308755
3zK9fjBal9rUfdld7QccpR,Intro,Damas Gratis,5,0.249,0.754,6,-9.437,1,0.127,0.948,0.0983,0.377,0.0329,141.629,30.08,1,0.066714692382334
1NNFbSJiLmxsDvir9qkyic,No Quiero Que Me Parecen,Damas Gratis,9,0.743,0.867,2,-4.736,1,0.0872,0.184,0.0,0.0844,0.96,93.032,88.347,1,1.1181567759347983e-26
1BNoectfiPPfQFJXCUdCIj,Mira Como Esta La Vagancia,Damas Gratis,15,0.731,0.876,11,-5.248,0,0.106,0.123,0.000571,0.417,0.896,89.684,110.387,1,0.1690949612425759
2oqvjDuttLDR9ZqhEn0TQd,Me Dejas,Damas Gratis,11,0.603,0.879,7,-5.045,1,0.15,0.151,0.000102,0.246,0.963,180.018,115.947,1,0.164114830060477
3L1A85OK0YYUMLRASVzkga,El Humo de Mi Fasito,Damas Gratis,16,0.721,0.916,0,-5.082,1,0.132,0.336,0.000737,0.29,0.933,90.705,83.933,1,0.1271381382996889
2Sdjj7TOTKQ4rvUQwDEmfu,Menea Para Mi,Damas Gratis,11,0.894,0.94,7,-6.218,1,0.194,0.207,0.00167,0.226,0.75,90.934,84.747,1,0.1028790080966759
4rINLLdxVVKrvXblEqewpc,Sufre Cheto,Damas Gratis,23,0.736,0.866,7,-6.157,1,0.261,0.18,0.00515,0.113,0.93,181.966,178.067,1,0.1561729596474799
1sd1nz2lcjS1cV2Bx22aMl,Intro,Damas Gratis,0,0.765,0.246,10,-14.62,1,0.134,0.057,2.08e-06,0.349,0.505,114.958,16.507,1,0.066714692382334
3bsOJZp4OQ7izXXu9KG2zO,Alza Las Manos,Damas Gratis,10,0.826,0.828,6,-5.819,0,0.156,0.102,0.0552,0.213,0.942,92.025,125.213,1,1.5786851175168706e-05
5FWOwT8LjB2TT8VJmijjul,El Vago Fumanchú,Damas Gratis,9,0.805,0.853,6,-5.819,0,0.141,0.117,0.19,0.0251,0.75,92.024,108.227,1,0.1794583347858239
1WVphAtFJN7Uj6eNvrSYRx,Quieren Bajarme,Damas Gratis,11,0.782,0.773,6,-6.212,0,0.169,0.148,0.142,0.129,0.803,184.167,92.667,1,0.0401309800536108
4CBYmrzW5e2TdL4Vd2yJzp,No Eres Para Mi,Damas Gratis,12,0.686,0.742,11,-4.983,0,0.254,0.213,0.000551,0.181,0.964,179.493,89.68,1,0.2489461296027874
2xihXQqAlAtIDutumEalRJ,No Tomes,Damas Gratis,8,0.813,0.787,2,-5.532,1,0.196,0.157,9.32e-06,0.268,0.893,89.992,136.12,1,0.1543434309260159
02UkoGaYmuM1mmxsQ461jV,Se Te Ve La Tanga,Damas Gratis,7,0.799,0.968,8,-5.84,1,0.0462,0.25,0.377,0.062,0.745,99.535,131.48,1,0.370341906582995
5pIEZUv3YuIylaaPvcQJbr,Los Dueños del Pabellón,Damas Gratis,8,0.723,0.771,8,-4.7,1,0.0826,0.214,5.79e-05,0.255,0.911,95.984,122.813,1,0.1903133986679893
5LLy2gygLxTF0tbizo0Dfq,La Ira del Borracho,Damas Gratis,8,0.765,0.705,11,-6.003,0,0.142,0.101,0.000172,0.331,0.85,96.552,133.107,1,0.2252930093449274
6rhpIj1BSFQ4J0PEiCkMDP,Atrevida,Damas Gratis,35,0.745,0.708,2,-5.168,1,0.0479,0.14,0.0,0.348,0.918,85.974,244.933,1,0.3570857496510272
6Xe66tJFn0LLCkZxsPrBBa,Sin Bombacha,Damas Gratis,29,0.675,0.704,4,-3.501,0,0.072,0.167,0.0,0.277,0.946,84.292,212.96,1,4.152491676853154e-39
5TeR8mxL3B4vONtNfb6aLK,Poli en Acción,Damas Gratis,43,0.656,0.72,7,-3.207,1,0.0369,0.0506,1.65e-06,0.0986,0.885,82.97,196.627,1,0.1968714972810362
0sOTpKuqOhImQxco5NzOs1,Sos una Hdp,Damas Gratis,24,0.705,0.631,7,-3.621,1,0.0677,0.0543,0.0,0.137,0.776,82.44,205.813,1,0.2495563340703837
4PQCDiK07ZeB2cVIdBoOEi,Pucho Loco,Damas Gratis,41,0.592,0.781,4,-3.955,1,0.0432,0.0992,0.0,0.0615,0.742,81.853,299.493,1,5.973840117232634e-10
4Po5QS79EJd6khV20EWjms,Re Loco Re Mamado,Damas Gratis,37,0.611,0.764,10,-3.756,0,0.0425,0.0234,0.0,0.0708,0.861,82.956,228.573,1,5.973840117232634e-10
0mhgwGAIUiEfNdTkBiUw5a,Tres Teclado al Pedo,Damas Gratis,47,0.622,0.702,7,-4.183,1,0.0447,0.0468,0.0,0.403,0.716,83.785,120.92,1,0.252940340682093
6mBHM4Lrrp5I6HNIeAMKZO,Tu Tatú,Damas Gratis,29,0.724,0.786,7,-3.945,1,0.127,0.0561,0.0,0.289,0.885,85.069,232.853,1,0.1561729596474799
4kJtWheq175vNQQvgqELb4,Que Bello,Damas Gratis,31,0.748,0.644,4,-2.192,1,0.031,0.226,0.00581,0.0945,0.961,87.042,294.133,1,1.3998484412078824e-17
0vZXrmCaH9hk1fX11w1OHs,El Amor Que Te Doy,Damas Gratis,16,0.77,0.574,1,-5.513,0,0.0319,0.342,0.0,0.0985,0.869,130.074,330.773,1,1.3998484412078824e-17
1cZTrKDtnhjyl6gi6JcSED,Recostada en la Cama,Damas Gratis,23,0.651,0.803,7,-3.246,1,0.071,0.0376,0.0,0.34,0.733,81.584,291.933,1,3.8849110818043165e-21
1ed6dw3ycVomS2v5I1xjZx,La Tonta Que Te Amó,Damas Gratis,18,0.652,0.68,5,-2.317,1,0.0309,0.141,0.000116,0.106,0.826,85.111,213.867,1,1.3998484412078824e-17
5rGATbnNfle7wBBVSX9QB9,Cuando Acabe el Placer,Damas Gratis,25,0.764,0.715,9,-3.632,1,0.0387,0.132,0.0,0.174,0.968,104.449,241.6,1,0.1577186207659634
7fJ39gaNKxtwdURaNhwuMH,Presentacion,Damas Gratis,11,0.709,0.339,10,-11.79,1,0.774,0.617,0.0,0.165,0.894,83.715,67.0,1,0.066714692382334
0TZOZdMvzDAopX12MJwWSl,La Historia,Damas Gratis,17,0.336,0.847,7,-3.531,1,0.0507,0.0833,0.0,0.235,0.623,81.437,232.427,1,0.3485252138308755
6gx1gRbJOIuxXYZpcyynWp,Cumbia en Mi Tierra,Damas Gratis,23,0.565,0.641,2,-4.199,0,0.191,0.244,0.0,0.151,0.876,176.118,162.48,1,1.4195371559242206e-06
6ZHydaYmmzJKeceEV5nmuS,Ella,Damas Gratis,56,0.631,0.792,9,-4.259,1,0.0488,0.399,0.0,0.134,0.888,81.461,182.467,1,0.2033759876513301
44A4qyve1MFOtH1EGAFHjj,Cumbia en la Playa,Damas Gratis,43,0.69,0.83,9,-4.534,0,0.0412,0.205,4.58e-06,0.176,0.93,80.091,275.853,1,1.579174070360478e-05
0Tn9ztRKGlOOSP9yORk3Po,La Va a Pagar,Damas Gratis,32,0.566,0.795,2,-3.97,1,0.0632,0.0913,2.81e-06,0.244,0.882,164.94,244.427,1,0.1683055792980191
41jErUf20Kq4MIF8LfmJrq,Se Te Ve la Tanga,Damas Gratis,16,0.601,0.723,2,-4.653,0,0.0387,0.287,0.0,0.101,0.922,88.752,286.733,1,0.370341906582995
6HFK26h3teZdhRNbhKIlFH,Todo Pinta Re Mal,Damas Gratis,31,0.608,0.736,8,-3.456,1,0.0336,0.05,0.000102,0.0654,0.805,83.833,264.133,1,1.596435744691335e-64
0QpoMGo0lDwFNCgMJzHqGt,Los Dueños del Pabellon,Damas Gratis,18,0.648,0.689,2,-3.976,0,0.0541,0.234,0.0,0.121,0.937,88.084,262.627,1,0.1903133986679893
14SHvY0p8y7zM3fDFFdEyR,Mikaela,Damas Gratis,18,0.627,0.671,7,-4.346,1,0.134,0.149,0.0,0.262,0.958,86.518,190.827,1,0.2281341819499614
5CmYHW6tHT8tPbLef7mjBP,Mirá Como Está La Vagancia,Damas Gratis,51,0.643,0.839,7,-3.608,1,0.0685,0.111,0.000118,0.0989,0.835,84.645,299.427,1,0.1690949612425759
7yTJBHAbpMfvbZPunD3Rw1,Esa Pared,Damas Gratis,42,0.571,0.804,7,-3.305,1,0.031,0.0551,0.00857,0.12,0.486,92.472,244.28,1,0.07216934176037
2u5DxFmMCY9eE61ZpBWE5b,Vanesa,Damas Gratis,17,0.624,0.796,7,-3.194,1,0.0398,0.0497,0.000659,0.0808,0.726,82.376,271.6,1,0.0969252503823589
2Yy3mhADZNyVHMkqPMDpvf,Me Dejas,Damas Gratis,29,0.652,0.74,7,-3.28,1,0.0417,0.12,6.5e-06,0.182,0.781,87.598,220.707,1,0.164114830060477
36c9YrSKV4F4mF3ImvzKaz,Cumbia Callejera,Damas Gratis,25,0.588,0.921,10,-2.581,0,0.0606,0.196,2.26e-06,0.0786,0.608,80.205,311.88,1,0.0060554924514827
1yve72IFc5X2uwSXeJf08u,El Gran Varón,Damas Gratis,27,0.583,0.88,7,-2.601,1,0.0396,0.0919,0.0,0.107,0.617,92.477,274.56,1,0.3316071891828571
